5s;15s;20d;6s;14n;10s;
USGS;11162500;04-02-2012;10:00;PST;3.75;A
USGS;11162500;04-02-2012;10:15;PST;4.47;A
USGS;11162500;04-02-2012;10:30;PST;4.47;A
USGS;11162500;04-02-2012;10:45;PST;4.47;A
USGS;11162500;04-02-2012;11:00;PST;4.47;A
USGS;11162500;04-02-2012;11:15;PST;4.86;A
USGS;11162500;04-02-2012;11:30;PST;4.47;A
USGS;11162500;04-02-2012;11:45;PST;4.47;A
USGS;11162500;04-02-2012;12:00;PST;4.47;A
USGS;11162500;04-02-2012;12:15;PST;4.47;A
USGS;11162500;04-02-2012;12:30;PST;4.86;A
USGS;11162500;04-02-2012;12:45;PST;4.47;A
USGS;11162500;04-02-2012;13:00;PST;4.09;A
USGS;11162500;04-02-2012;13:15;PST;4.47;A
USGS;11162500;04-02-2012;13:30;PST;4.47;A
USGS;11162500;04-02-2012;13:45;PST;4.47;A
USGS;11162500;04-02-2012;14:00;PST;4.09;A
USGS;11162500;04-02-2012;14:15;PST;4.47;A
USGS;11162500;04-02-2012;14:30;PST;4.47;A
USGS;11162500;04-02-2012;14:45;PST;4.09;A
USGS;11162500;04-02-2012;15:00;PST;4.47;A
USGS;11162500;04-02-2012;15:15;PST;4.47;A
USGS;11162500;04-02-2012;15:30;PST;4.09;A
USGS;11162500;04-02-2012;15:45;PST;4.47;A
USGS;11162500;04-02-2012;16:00;PST;4.47;A
USGS;11162500;04-02-2012;16:15;PST;4.47;A
USGS;11162500;04-02-2012;16:30;PST;3.12;A
USGS;11162500;04-02-2012;16:45;PST;4.09;A
USGS;11162500;04-02-2012;17:00;PST;4.47;A
USGS;11162500;04-02-2012;17:15;PST;4.47;A
USGS;11162500;04-02-2012;17:30;PST;4.47;A
USGS;11162500;04-02-2012;17:45;PST;4.47;A
USGS;11162500;04-02-2012;18:00;PST;4.47;A
USGS;11162500;04-02-2012;18:15;PST;4.47;A
USGS;11162500;04-02-2012;18:30;PST;4.47;A
USGS;11162500;04-02-2012;18:45;PST;4.47;A
USGS;11162500;04-02-2012;19:00;PST;3.12;A
USGS;11162500;04-02-2012;19:15;PST;3.12;A
USGS;11162500;04-02-2012;19:30;PST;4.09;A
USGS;11162500;04-02-2012;19:45;PST;4.09;A
USGS;11162500;04-02-2012;20:00;PST;3.12;A
USGS;11162500;04-02-2012;20:15;PST;3.12;A
USGS;11162500;04-02-2012;20:30;PST;4.09;A
USGS;11162500;04-02-2012;20:45;PST;4.09;A
USGS;11162500;04-02-2012;21:00;PST;4.47;A
USGS;11162500;04-02-2012;21:15;PST;4.09;A
USGS;11162500;04-02-2012;21:30;PST;4.09;A
USGS;11162500;04-02-2012;21:45;PST;4.09;A
USGS;11162500;04-02-2012;22:00;PST;4.09;A
USGS;11162500;04-02-2012;22:15;PST;4.47;A
USGS;11162500;04-02-2012;22:30;PST;4.47;A
USGS;11162500;04-02-2012;22:45;PST;4.09;A
USGS;11162500;04-02-2012;23:00;PST;4.47;A
USGS;11162500;04-02-2012;23:15;PST;4.09;A
USGS;11162500;04-02-2012;23:30;PST;4.09;A
USGS;11162500;04-02-2012;23:45;PST;4.09;A
USGS;11162500;05-02-2012;0:00;PST;4.09;A
USGS;11162500;05-02-2012;0:15;PST;4.09;A
USGS;11162500;05-02-2012;0:30;PST;4.47;A
USGS;11162500;05-02-2012;0:45;PST;4.09;A
USGS;11162500;05-02-2012;1:00;PST;4.09;A
USGS;11162500;05-02-2012;1:15;PST;4.09;A
USGS;11162500;05-02-2012;1:30;PST;4.09;A
USGS;11162500;05-02-2012;1:45;PST;4.47;A
USGS;11162500;05-02-2012;2:00;PST;3.12;A
USGS;11162500;05-02-2012;2:15;PST;4.09;A
USGS;11162500;05-02-2012;2:30;PST;4.47;A
USGS;11162500;05-02-2012;2:45;PST;4.09;A
USGS;11162500;05-02-2012;3:00;PST;4.47;A
USGS;11162500;05-02-2012;3:15;PST;3.12;A
USGS;11162500;05-02-2012;3:30;PST;4.09;A
USGS;11162500;05-02-2012;3:45;PST;4.09;A
USGS;11162500;05-02-2012;4:00;PST;4.09;A
USGS;11162500;05-02-2012;4:15;PST;4.86;A
USGS;11162500;05-02-2012;4:30;PST;4.09;A
USGS;11162500;05-02-2012;4:45;PST;4.47;A
USGS;11162500;05-02-2012;5:00;PST;4.47;A
USGS;11162500;05-02-2012;5:15;PST;4.47;A
USGS;11162500;05-02-2012;5:30;PST;4.09;A
USGS;11162500;05-02-2012;5:45;PST;4.47;A
USGS;11162500;05-02-2012;6:00;PST;4.47;A
USGS;11162500;05-02-2012;6:15;PST;3.12;A
USGS;11162500;05-02-2012;6:30;PST;4.47;A
USGS;11162500;05-02-2012;6:45;PST;4.09;A
USGS;11162500;05-02-2012;7:00;PST;4.09;A
USGS;11162500;05-02-2012;7:15;PST;4.47;A
USGS;11162500;05-02-2012;7:30;PST;4.09;A
USGS;11162500;05-02-2012;7:45;PST;4.47;A
USGS;11162500;05-02-2012;8:00;PST;4.47;A
USGS;11162500;05-02-2012;8:15;PST;4.09;A
USGS;11162500;05-02-2012;8:30;PST;4.09;A
USGS;11162500;05-02-2012;8:45;PST;4.47;A
USGS;11162500;05-02-2012;9:00;PST;4.47;A
USGS;11162500;05-02-2012;9:15;PST;4.47;A
USGS;11162500;05-02-2012;9:30;PST;4.47;A
USGS;11162500;05-02-2012;9:45;PST;4.09;A
USGS;11162500;05-02-2012;10:00;PST;4.09;A
USGS;11162500;05-02-2012;10:15;PST;4.47;A
USGS;11162500;05-02-2012;10:30;PST;4.09;A
USGS;11162500;05-02-2012;10:45;PST;4.09;A
USGS;11162500;05-02-2012;11:00;PST;3.12;A
USGS;11162500;05-02-2012;11:15;PST;4.47;A
USGS;11162500;05-02-2012;11:30;PST;4.09;A
USGS;11162500;05-02-2012;11:45;PST;4.09;A
USGS;11162500;05-02-2012;12:00;PST;4.47;A
USGS;11162500;05-02-2012;12:15;PST;4.09;A
USGS;11162500;05-02-2012;12:30;PST;4.47;A
USGS;11162500;05-02-2012;12:45;PST;4.47;A
USGS;11162500;05-02-2012;13:00;PST;4.09;A
USGS;11162500;05-02-2012;13:15;PST;4.09;A
USGS;11162500;05-02-2012;13:30;PST;4.09;A
USGS;11162500;05-02-2012;13:45;PST;4.47;A
USGS;11162500;05-02-2012;14:00;PST;4.09;A
USGS;11162500;05-02-2012;14:15;PST;4.09;A
USGS;11162500;05-02-2012;14:30;PST;4.09;A
USGS;11162500;05-02-2012;14:45;PST;4.09;A
USGS;11162500;05-02-2012;15:00;PST;4.09;A
USGS;11162500;05-02-2012;15:15;PST;3.42;A
USGS;11162500;05-02-2012;15:30;PST;4.09;A
USGS;11162500;05-02-2012;15:45;PST;4.09;A
USGS;11162500;05-02-2012;16:00;PST;4.09;A
USGS;11162500;05-02-2012;16:15;PST;4.09;A
USGS;11162500;05-02-2012;16:30;PST;4.09;A
USGS;11162500;05-02-2012;16:45;PST;4.09;A
USGS;11162500;05-02-2012;17:00;PST;4.09;A
USGS;11162500;05-02-2012;17:15;PST;4.09;A
USGS;11162500;05-02-2012;17:30;PST;4.09;A
USGS;11162500;05-02-2012;17:45;PST;4.47;A
USGS;11162500;05-02-2012;18:00;PST;4.09;A
USGS;11162500;05-02-2012;18:15;PST;4.09;A
USGS;11162500;05-02-2012;18:30;PST;4.09;A
USGS;11162500;05-02-2012;18:45;PST;4.09;A
USGS;11162500;05-02-2012;19:00;PST;4.09;A
USGS;11162500;05-02-2012;19:15;PST;4.09;A
USGS;11162500;05-02-2012;19:30;PST;4.09;A
USGS;11162500;05-02-2012;19:45;PST;4.09;A
USGS;11162500;05-02-2012;20:00;PST;4.09;A
USGS;11162500;05-02-2012;20:15;PST;4.09;A
USGS;11162500;05-02-2012;20:30;PST;4.09;A
USGS;11162500;05-02-2012;20:45;PST;4.09;A
USGS;11162500;05-02-2012;21:00;PST;4.09;A
USGS;11162500;05-02-2012;21:15;PST;4.09;A
USGS;11162500;05-02-2012;21:30;PST;4.09;A
USGS;11162500;05-02-2012;21:45;PST;4.09;A
USGS;11162500;05-02-2012;22:00;PST;4.09;A
USGS;11162500;05-02-2012;22:15;PST;4.09;A
USGS;11162500;05-02-2012;22:30;PST;4.09;A
USGS;11162500;05-02-2012;22:45;PST;4.09;A
USGS;11162500;05-02-2012;23:00;PST;4.09;A
USGS;11162500;05-02-2012;23:15;PST;4.09;A
USGS;11162500;05-02-2012;23:30;PST;4.09;A
USGS;11162500;05-02-2012;23:45;PST;4.09;A
USGS;11162500;06-02-2012;0:00;PST;4.09;A
USGS;11162500;06-02-2012;0:15;PST;4.09;A
USGS;11162500;06-02-2012;0:30;PST;4.09;A
USGS;11162500;06-02-2012;0:45;PST;4.09;A
USGS;11162500;06-02-2012;1:00;PST;4.09;A
USGS;11162500;06-02-2012;1:15;PST;4.09;A
USGS;11162500;06-02-2012;1:30;PST;4.09;A
USGS;11162500;06-02-2012;1:45;PST;4.09;A
USGS;11162500;06-02-2012;2:00;PST;3.42;A
USGS;11162500;06-02-2012;2:15;PST;4.09;A
USGS;11162500;06-02-2012;2:30;PST;4.09;A
USGS;11162500;06-02-2012;2:45;PST;4.09;A
USGS;11162500;06-02-2012;3:00;PST;4.09;A
USGS;11162500;06-02-2012;3:15;PST;4.09;A
USGS;11162500;06-02-2012;3:30;PST;3.75;A
USGS;11162500;06-02-2012;3:45;PST;4.09;A
USGS;11162500;06-02-2012;4:00;PST;2.84;A
USGS;11162500;06-02-2012;4:15;PST;4.09;A
USGS;11162500;06-02-2012;4:30;PST;4.09;A
USGS;11162500;06-02-2012;4:45;PST;4.09;A
USGS;11162500;06-02-2012;5:00;PST;4.09;A
USGS;11162500;06-02-2012;5:15;PST;4.47;A
USGS;11162500;06-02-2012;5:30;PST;4.09;A
USGS;11162500;06-02-2012;5:45;PST;4.09;A
USGS;11162500;06-02-2012;6:00;PST;4.09;A
USGS;11162500;06-02-2012;6:15;PST;4.47;A
USGS;11162500;06-02-2012;6:30;PST;3.42;A
USGS;11162500;06-02-2012;6:45;PST;4.09;A
USGS;11162500;06-02-2012;7:00;PST;3.75;A
USGS;11162500;06-02-2012;7:15;PST;4.09;A
USGS;11162500;06-02-2012;7:30;PST;4.09;A
USGS;11162500;06-02-2012;7:45;PST;4.09;A
USGS;11162500;06-02-2012;8:00;PST;4.09;A
USGS;11162500;06-02-2012;8:15;PST;4.09;A
USGS;11162500;06-02-2012;8:30;PST;4.09;A
USGS;11162500;06-02-2012;8:45;PST;3.75;A
USGS;11162500;06-02-2012;9:00;PST;4.09;A
USGS;11162500;06-02-2012;9:15;PST;4.09;A
USGS;11162500;06-02-2012;9:30;PST;4.09;A
USGS;11162500;06-02-2012;9:45;PST;4.09;A
USGS;11162500;06-02-2012;10:00;PST;4.09;A
USGS;11162500;06-02-2012;10:15;PST;4.09;A
USGS;11162500;06-02-2012;10:30;PST;4.09;A
USGS;11162500;06-02-2012;10:45;PST;4.09;A
USGS;11162500;06-02-2012;11:00;PST;4.09;A
USGS;11162500;06-02-2012;11:15;PST;4.09;A
USGS;11162500;06-02-2012;11:30;PST;4.09;A
USGS;11162500;06-02-2012;11:45;PST;4.09;A
USGS;11162500;06-02-2012;12:00;PST;4.09;A
USGS;11162500;06-02-2012;12:15;PST;4.09;A
USGS;11162500;06-02-2012;12:30;PST;4.09;A
USGS;11162500;06-02-2012;12:45;PST;4.09;A
USGS;11162500;06-02-2012;13:00;PST;4.09;A
USGS;11162500;06-02-2012;13:15;PST;4.09;A
USGS;11162500;06-02-2012;13:30;PST;4.09;A
USGS;11162500;06-02-2012;13:45;PST;4.09;A
USGS;11162500;06-02-2012;14:00;PST;4.09;A
USGS;11162500;06-02-2012;14:15;PST;4.09;A
USGS;11162500;06-02-2012;14:30;PST;4.09;A
USGS;11162500;06-02-2012;14:45;PST;4.09;A
USGS;11162500;06-02-2012;15:00;PST;4.09;A
USGS;11162500;06-02-2012;15:15;PST;4.09;A
USGS;11162500;06-02-2012;15:30;PST;4.09;A
USGS;11162500;06-02-2012;15:45;PST;4.09;A
USGS;11162500;06-02-2012;16:00;PST;4.09;A
USGS;11162500;06-02-2012;16:15;PST;4.09;A
USGS;11162500;06-02-2012;16:30;PST;4.09;A
USGS;11162500;06-02-2012;16:45;PST;4.09;A
USGS;11162500;06-02-2012;17:00;PST;4.09;A
USGS;11162500;06-02-2012;17:15;PST;4.09;A
USGS;11162500;06-02-2012;17:30;PST;4.09;A
USGS;11162500;06-02-2012;17:45;PST;2.84;A
USGS;11162500;06-02-2012;18:00;PST;4.09;A
USGS;11162500;06-02-2012;18:15;PST;4.09;A
USGS;11162500;06-02-2012;18:30;PST;4.09;A
USGS;11162500;06-02-2012;18:45;PST;4.09;A
USGS;11162500;06-02-2012;19:00;PST;4.09;A
USGS;11162500;06-02-2012;19:15;PST;4.09;A
USGS;11162500;06-02-2012;19:30;PST;4.09;A
USGS;11162500;06-02-2012;19:45;PST;4.09;A
USGS;11162500;06-02-2012;20:00;PST;4.09;A
USGS;11162500;06-02-2012;20:15;PST;4.09;A
USGS;11162500;06-02-2012;20:30;PST;4.09;A
USGS;11162500;06-02-2012;20:45;PST;4.09;A
USGS;11162500;06-02-2012;21:00;PST;2.84;A
USGS;11162500;06-02-2012;21:15;PST;4.09;A
USGS;11162500;06-02-2012;21:30;PST;2.84;A
USGS;11162500;06-02-2012;21:45;PST;4.09;A
USGS;11162500;06-02-2012;22:00;PST;4.09;A
USGS;11162500;06-02-2012;22:15;PST;4.09;A
USGS;11162500;06-02-2012;22:30;PST;4.09;A
USGS;11162500;06-02-2012;22:45;PST;3.12;A
USGS;11162500;06-02-2012;23:00;PST;3.12;A
USGS;11162500;06-02-2012;23:15;PST;4.09;A
USGS;11162500;06-02-2012;23:30;PST;3.12;A
USGS;11162500;06-02-2012;23:45;PST;4.09;A
USGS;11162500;07-02-2012;0:00;PST;4.47;A
USGS;11162500;07-02-2012;0:15;PST;3.12;A
USGS;11162500;07-02-2012;0:30;PST;4.47;A
USGS;11162500;07-02-2012;0:45;PST;3.42;A
USGS;11162500;07-02-2012;1:00;PST;4.47;A
USGS;11162500;07-02-2012;1:15;PST;4.47;A
USGS;11162500;07-02-2012;1:30;PST;4.09;A
USGS;11162500;07-02-2012;1:45;PST;4.47;A
USGS;11162500;07-02-2012;2:00;PST;4.47;A
USGS;11162500;07-02-2012;2:15;PST;4.09;A
USGS;11162500;07-02-2012;2:30;PST;4.47;A
USGS;11162500;07-02-2012;2:45;PST;4.47;A
USGS;11162500;07-02-2012;3:00;PST;4.47;A
USGS;11162500;07-02-2012;3:15;PST;4.47;A
USGS;11162500;07-02-2012;3:30;PST;3.42;A
USGS;11162500;07-02-2012;3:45;PST;4.47;A
USGS;11162500;07-02-2012;4:00;PST;4.47;A
USGS;11162500;07-02-2012;4:15;PST;4.09;A
USGS;11162500;07-02-2012;4:30;PST;4.09;A
USGS;11162500;07-02-2012;4:45;PST;4.09;A
USGS;11162500;07-02-2012;5:00;PST;4.47;A
USGS;11162500;07-02-2012;5:15;PST;4.09;A
USGS;11162500;07-02-2012;5:30;PST;4.09;A
USGS;11162500;07-02-2012;5:45;PST;4.09;A
USGS;11162500;07-02-2012;6:00;PST;4.47;A
USGS;11162500;07-02-2012;6:15;PST;4.47;A
USGS;11162500;07-02-2012;6:30;PST;4.47;A
USGS;11162500;07-02-2012;6:45;PST;4.47;A
USGS;11162500;07-02-2012;7:00;PST;4.47;A
USGS;11162500;07-02-2012;7:15;PST;4.09;A
USGS;11162500;07-02-2012;7:30;PST;4.47;A
USGS;11162500;07-02-2012;7:45;PST;4.47;A
USGS;11162500;07-02-2012;8:00;PST;4.09;A
USGS;11162500;07-02-2012;8:15;PST;4.09;A
USGS;11162500;07-02-2012;8:30;PST;4.47;A
USGS;11162500;07-02-2012;8:45;PST;4.47;A
USGS;11162500;07-02-2012;9:00;PST;4.47;A
USGS;11162500;07-02-2012;9:15;PST;4.47;A
USGS;11162500;07-02-2012;9:30;PST;4.09;A
USGS;11162500;07-02-2012;9:45;PST;4.09;A
USGS;11162500;07-02-2012;10:00;PST;4.09;A
USGS;11162500;07-02-2012;10:15;PST;3.42;A
USGS;11162500;07-02-2012;10:30;PST;4.09;A
USGS;11162500;07-02-2012;10:45;PST;4.09;A
USGS;11162500;07-02-2012;11:00;PST;4.09;A
USGS;11162500;07-02-2012;11:15;PST;4.47;A
USGS;11162500;07-02-2012;11:30;PST;4.47;A
USGS;11162500;07-02-2012;11:45;PST;3.42;A
USGS;11162500;07-02-2012;12:00;PST;4.09;A
USGS;11162500;07-02-2012;12:15;PST;4.09;A
USGS;11162500;07-02-2012;12:30;PST;4.47;A
USGS;11162500;07-02-2012;12:45;PST;4.09;A
USGS;11162500;07-02-2012;13:00;PST;4.09;A
USGS;11162500;07-02-2012;13:15;PST;4.47;A
USGS;11162500;07-02-2012;13:30;PST;4.09;A
USGS;11162500;07-02-2012;13:45;PST;4.09;A
USGS;11162500;07-02-2012;14:00;PST;4.09;A
USGS;11162500;07-02-2012;14:15;PST;4.09;A
USGS;11162500;07-02-2012;14:30;PST;4.47;A
USGS;11162500;07-02-2012;14:45;PST;3.12;A
USGS;11162500;07-02-2012;15:00;PST;4.47;A
USGS;11162500;07-02-2012;15:15;PST;4.09;A
USGS;11162500;07-02-2012;15:30;PST;4.09;A
USGS;11162500;07-02-2012;15:45;PST;4.09;A
USGS;11162500;07-02-2012;16:00;PST;4.09;A
USGS;11162500;07-02-2012;16:15;PST;4.09;A
USGS;11162500;07-02-2012;16:30;PST;4.09;A
USGS;11162500;07-02-2012;16:45;PST;4.09;A
USGS;11162500;07-02-2012;17:00;PST;4.09;A
USGS;11162500;07-02-2012;17:15;PST;4.09;A
USGS;11162500;07-02-2012;17:30;PST;4.09;A
USGS;11162500;07-02-2012;17:45;PST;4.09;A
USGS;11162500;07-02-2012;18:00;PST;4.09;A
USGS;11162500;07-02-2012;18:15;PST;4.47;A
USGS;11162500;07-02-2012;18:30;PST;4.09;A
USGS;11162500;07-02-2012;18:45;PST;4.09;A
USGS;11162500;07-02-2012;19:00;PST;4.09;A
USGS;11162500;07-02-2012;19:15;PST;4.09;A
USGS;11162500;07-02-2012;19:30;PST;4.09;A
USGS;11162500;07-02-2012;19:45;PST;4.47;A
USGS;11162500;07-02-2012;20:00;PST;4.47;A
USGS;11162500;07-02-2012;20:15;PST;4.09;A
USGS;11162500;07-02-2012;20:30;PST;4.09;A
USGS;11162500;07-02-2012;20:45;PST;4.09;A
USGS;11162500;07-02-2012;21:00;PST;4.09;A
USGS;11162500;07-02-2012;21:15;PST;4.47;A
USGS;11162500;07-02-2012;21:30;PST;4.47;A
USGS;11162500;07-02-2012;21:45;PST;4.47;A
USGS;11162500;07-02-2012;22:00;PST;4.47;A
USGS;11162500;07-02-2012;22:15;PST;4.47;A
USGS;11162500;07-02-2012;22:30;PST;3.12;A
USGS;11162500;07-02-2012;22:45;PST;4.47;A
USGS;11162500;07-02-2012;23:00;PST;4.47;A
USGS;11162500;07-02-2012;23:15;PST;4.47;A
USGS;11162500;07-02-2012;23:30;PST;4.47;A
USGS;11162500;07-02-2012;23:45;PST;4.47;A
USGS;11162500;08-02-2012;0:00;PST;4.47;A
USGS;11162500;08-02-2012;0:15;PST;4.47;A
USGS;11162500;08-02-2012;0:30;PST;4.47;A
USGS;11162500;08-02-2012;0:45;PST;3.75;A
USGS;11162500;08-02-2012;1:00;PST;4.09;A
USGS;11162500;08-02-2012;1:15;PST;4.47;A
USGS;11162500;08-02-2012;1:30;PST;4.47;A
USGS;11162500;08-02-2012;1:45;PST;4.47;A
USGS;11162500;08-02-2012;2:00;PST;4.09;A
USGS;11162500;08-02-2012;2:15;PST;4.47;A
USGS;11162500;08-02-2012;2:30;PST;4.47;A
USGS;11162500;08-02-2012;2:45;PST;4.47;A
USGS;11162500;08-02-2012;3:00;PST;4.47;A
USGS;11162500;08-02-2012;3:15;PST;4.47;A
USGS;11162500;08-02-2012;3:30;PST;4.09;A
USGS;11162500;08-02-2012;3:45;PST;4.47;A
USGS;11162500;08-02-2012;4:00;PST;4.47;A
USGS;11162500;08-02-2012;4:15;PST;4.86;A
USGS;11162500;08-02-2012;4:30;PST;3.75;A
USGS;11162500;08-02-2012;4:45;PST;3.42;A
USGS;11162500;08-02-2012;5:00;PST;4.47;A
USGS;11162500;08-02-2012;5:15;PST;4.86;A
USGS;11162500;08-02-2012;5:30;PST;4.47;A
USGS;11162500;08-02-2012;5:45;PST;4.47;A
USGS;11162500;08-02-2012;6:00;PST;4.47;A
USGS;11162500;08-02-2012;6:15;PST;4.47;A
USGS;11162500;08-02-2012;6:30;PST;4.47;A
USGS;11162500;08-02-2012;6:45;PST;4.09;A
USGS;11162500;08-02-2012;7:00;PST;4.47;A
USGS;11162500;08-02-2012;7:15;PST;4.47;A
USGS;11162500;08-02-2012;7:30;PST;4.47;A
USGS;11162500;08-02-2012;7:45;PST;4.47;A
USGS;11162500;08-02-2012;8:00;PST;4.47;A
USGS;11162500;08-02-2012;8:15;PST;4.86;A
USGS;11162500;08-02-2012;8:30;PST;4.47;A
USGS;11162500;08-02-2012;8:45;PST;4.86;A
USGS;11162500;08-02-2012;9:00;PST;4.47;A
USGS;11162500;08-02-2012;9:15;PST;4.86;A
USGS;11162500;08-02-2012;9:30;PST;4.86;A
USGS;11162500;08-02-2012;9:45;PST;4.86;A
USGS;11162500;08-02-2012;10:00;PST;4.86;A
USGS;11162500;08-02-2012;10:15;PST;4.47;A
USGS;11162500;08-02-2012;10:30;PST;4.47;A
USGS;11162500;08-02-2012;10:45;PST;4.47;A
USGS;11162500;08-02-2012;11:00;PST;4.47;A
USGS;11162500;08-02-2012;11:15;PST;3.42;A
USGS;11162500;08-02-2012;11:30;PST;4.47;A
USGS;11162500;08-02-2012;11:45;PST;4.47;A
USGS;11162500;08-02-2012;12:00;PST;4.47;A
USGS;11162500;08-02-2012;12:15;PST;4.47;A
USGS;11162500;08-02-2012;12:30;PST;4.47;A
USGS;11162500;08-02-2012;12:45;PST;4.47;A
USGS;11162500;08-02-2012;13:00;PST;4.47;A
USGS;11162500;08-02-2012;13:15;PST;4.47;A
USGS;11162500;08-02-2012;13:30;PST;4.47;A
USGS;11162500;08-02-2012;13:45;PST;4.47;A
USGS;11162500;08-02-2012;14:00;PST;4.09;A
USGS;11162500;08-02-2012;14:15;PST;4.47;A
USGS;11162500;08-02-2012;14:30;PST;4.09;A
USGS;11162500;08-02-2012;14:45;PST;4.47;A
USGS;11162500;08-02-2012;15:00;PST;4.09;A
USGS;11162500;08-02-2012;15:15;PST;4.47;A
USGS;11162500;08-02-2012;15:30;PST;4.09;A
USGS;11162500;08-02-2012;15:45;PST;4.09;A
USGS;11162500;08-02-2012;16:00;PST;4.09;A
USGS;11162500;08-02-2012;16:15;PST;4.09;A
USGS;11162500;08-02-2012;16:30;PST;4.09;A
USGS;11162500;08-02-2012;16:45;PST;4.09;A
USGS;11162500;08-02-2012;17:00;PST;3.12;A
USGS;11162500;08-02-2012;17:15;PST;4.09;A
USGS;11162500;08-02-2012;17:30;PST;4.09;A
USGS;11162500;08-02-2012;17:45;PST;3.12;A
USGS;11162500;08-02-2012;18:00;PST;4.09;A
USGS;11162500;08-02-2012;18:15;PST;4.09;A
USGS;11162500;08-02-2012;18:30;PST;4.09;A
USGS;11162500;08-02-2012;18:45;PST;4.09;A
USGS;11162500;08-02-2012;19:00;PST;4.09;A
USGS;11162500;08-02-2012;19:15;PST;4.09;A
USGS;11162500;08-02-2012;19:30;PST;4.09;A
USGS;11162500;08-02-2012;19:45;PST;4.09;A
USGS;11162500;08-02-2012;20:00;PST;4.09;A
USGS;11162500;08-02-2012;20:15;PST;4.09;A
USGS;11162500;08-02-2012;20:30;PST;4.09;A
USGS;11162500;08-02-2012;20:45;PST;4.09;A
USGS;11162500;08-02-2012;21:00;PST;4.09;A
USGS;11162500;08-02-2012;21:15;PST;4.09;A
USGS;11162500;08-02-2012;21:30;PST;4.09;A
USGS;11162500;08-02-2012;21:45;PST;4.09;A
USGS;11162500;08-02-2012;22:00;PST;4.09;A
USGS;11162500;08-02-2012;22:15;PST;4.09;A
USGS;11162500;08-02-2012;22:30;PST;4.09;A
USGS;11162500;08-02-2012;22:45;PST;4.09;A
USGS;11162500;08-02-2012;23:00;PST;4.09;A
USGS;11162500;08-02-2012;23:15;PST;3.42;A
USGS;11162500;08-02-2012;23:30;PST;4.09;A
USGS;11162500;08-02-2012;23:45;PST;4.09;A
USGS;11162500;09-02-2012;0:00;PST;4.09;A
USGS;11162500;09-02-2012;0:15;PST;4.09;A
USGS;11162500;09-02-2012;0:30;PST;4.09;A
USGS;11162500;09-02-2012;0:45;PST;3.12;A
USGS;11162500;09-02-2012;1:00;PST;4.09;A
USGS;11162500;09-02-2012;1:15;PST;4.09;A
USGS;11162500;09-02-2012;1:30;PST;4.09;A
USGS;11162500;09-02-2012;1:45;PST;3.75;A
USGS;11162500;09-02-2012;2:00;PST;4.09;A
USGS;11162500;09-02-2012;2:15;PST;4.09;A
USGS;11162500;09-02-2012;2:30;PST;4.09;A
USGS;11162500;09-02-2012;2:45;PST;4.09;A
USGS;11162500;09-02-2012;3:00;PST;3.42;A
USGS;11162500;09-02-2012;3:15;PST;4.09;A
USGS;11162500;09-02-2012;3:30;PST;3.75;A
USGS;11162500;09-02-2012;3:45;PST;4.09;A
USGS;11162500;09-02-2012;4:00;PST;4.09;A
USGS;11162500;09-02-2012;4:15;PST;4.09;A
USGS;11162500;09-02-2012;4:30;PST;4.09;A
USGS;11162500;09-02-2012;4:45;PST;4.09;A
USGS;11162500;09-02-2012;5:00;PST;4.09;A
USGS;11162500;09-02-2012;5:15;PST;4.09;A
USGS;11162500;09-02-2012;5:30;PST;4.09;A
USGS;11162500;09-02-2012;5:45;PST;4.09;A
USGS;11162500;09-02-2012;6:00;PST;4.09;A
USGS;11162500;09-02-2012;6:15;PST;4.09;A
USGS;11162500;09-02-2012;6:30;PST;4.09;A
USGS;11162500;09-02-2012;6:45;PST;4.09;A
USGS;11162500;09-02-2012;7:00;PST;4.09;A
USGS;11162500;09-02-2012;7:15;PST;4.09;A
USGS;11162500;09-02-2012;7:30;PST;4.09;A
USGS;11162500;09-02-2012;7:45;PST;4.09;A
USGS;11162500;09-02-2012;8:00;PST;3.75;A
USGS;11162500;09-02-2012;8:15;PST;3.75;A
USGS;11162500;09-02-2012;8:30;PST;4.09;A
USGS;11162500;09-02-2012;8:45;PST;4.09;A
USGS;11162500;09-02-2012;9:00;PST;2.84;A
USGS;11162500;09-02-2012;9:15;PST;4.09;A
USGS;11162500;09-02-2012;9:30;PST;4.09;A
USGS;11162500;09-02-2012;9:45;PST;3.75;A
USGS;11162500;09-02-2012;10:00;PST;2.84;A
USGS;11162500;09-02-2012;10:15;PST;3.75;A
USGS;11162500;09-02-2012;10:30;PST;3.75;A
USGS;11162500;09-02-2012;10:45;PST;3.75;A
USGS;11162500;09-02-2012;11:00;PST;4.09;A
USGS;11162500;09-02-2012;11:15;PST;4.09;A
USGS;11162500;09-02-2012;11:30;PST;4.09;A
USGS;11162500;09-02-2012;11:45;PST;4.09;A
USGS;11162500;09-02-2012;12:00;PST;4.09;A
USGS;11162500;09-02-2012;12:15;PST;3.75;A
USGS;11162500;09-02-2012;12:30;PST;3.75;A
USGS;11162500;09-02-2012;12:45;PST;4.09;A
USGS;11162500;09-02-2012;13:00;PST;3.75;A
USGS;11162500;09-02-2012;13:15;PST;4.09;A
USGS;11162500;09-02-2012;13:30;PST;3.75;A
USGS;11162500;09-02-2012;13:45;PST;4.09;A
USGS;11162500;09-02-2012;14:00;PST;4.09;A
USGS;11162500;09-02-2012;14:15;PST;4.09;A
USGS;11162500;09-02-2012;14:30;PST;3.75;A
